Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,FAQ (product.metafields.app--4284493.faq),Is Subscription Bundle (product.metafields.custom.is_subscription_bundle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Second Description (product.metafields.my_fields.second_description),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
baby-ice-dress,Baby Ice Dress,"<p>This Baby Ice Princess Dress will transform your little one into a charming winter royal, ready for magical moments and sweet adventures.</p>
<ul>
<li>Buttery Soft Feel - Made from a dreamy-soft rayon blend that moves with your child for all-day comfort</li>
<li>Soft mesh skirt is full and floaty—without restricting play or movement</li>
<li>Sturdy snaps stand up to playtime, dress-up, and endless wash cycles.</li>
<li>Overlap shoulders make getting dressed quick and fuss-free - easy on, easy off</li>
<li>Crafted from 95% rayon and 5% spandex for breathable stretch and a cozy feel</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Clothing > Dresses,Baby Dress,"baby-collection, elsa, elsa frozen, frozen, frozen elsa, new, princess-dress-collection, princess-dress-up-collection, queen elsa",true,Size,0-3 Months,,,,,,,,'30041,149.6854821,shopify,15,deny,manual,39.99,39.99,true,true,,,,,'847942049083,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_BabyIce.jpg?v=1782224936,1,Baby wearing a blue dress with a snowflake design on a white background,false,,"Our Cinderella dress features a stretchy blue velvet bodice that is elegantly detailed with a gathered white inlay, sparkling silver trim and a beaded flower. ",,,,,,,,,,,,,,,,,,lb,,7.42,true,,,true,,,active
baby-ice-dress,,,,,,,,,3-6 Months,,,,,,,,'30042,154.2214058,shopify,20,deny,manual,39.99,39.99,true,true,,,,,'847942049090,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_BabyIce_Bodice.jpg?v=1782224936,2,Child wearing a blue dress with a snowflake design on a white background,,,,,,,,,,,,,,,,,,,,,lb,,7.70,,,,,,,
baby-ice-dress,,,,,,,,,6-9 Months,,,,,,,,'30043,167.8291769,shopify,19,deny,manual,39.99,39.99,true,true,,,,,'847942049106,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_BabyIce_Skirt.jpg?v=1782224936,3,Blue tutu dress with snowflake patterns on a white background,,,,,,,,,,,,,,,,,,,,,lb,,7.82,,,,,,,
baby-ice-dress,,,,,,,,,9-12 Months,,,,,,,,'30044,172.3651006,shopify,20,deny,manual,39.99,39.99,true,true,,,,,'847942049113,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_BabyIce_Back.jpg?v=1782224936,4,Back view of a child wearing a blue and white top with a blue tutu skirt on a white background,,,,,,,,,,,,,,,,,,,,,lb,,7.91,,,,,,,
baby-ice-dress,,,,,,,,,12-18 Months,,,,,,,,'30045,176.9010243,shopify,20,deny,manual,39.99,39.99,true,true,,,,,'847942049120,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_Baby_Ice_Princess_IMG_1.jpg?v=1782224936,5,Child in a blue dress standing next to a wooden climbing toy indoors.,,,,,,,,,,,,,,,,,,,,,lb,,8.07,,,,,,,
baby-ice-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_Baby_Ice_Princess_IMG_2.jpg?v=1782224936,6,Child in a blue dress sitting on the bottom of a slide on a wooden floor with a white wall background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baby-ice-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_Baby_Ice_Princess_IMG_3.jpg?v=1782224936,7,Two children in baby princess dresses playing on a wooden climbing toy indoors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baby-ice-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/30042_Baby_Ice_Princess_IMG_4.jpg?v=1782224936,8,Child in a blue dress climbing a wooden ramp indoors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-shoes,Red Shoes,"<p><strong>See Size Chart</strong></p>
<p>Your little one will love sliding into these comfortable Red Shoes that pair with almost any princess dress.<br><meta charset=""utf-8""></p>
<ul>
<li>Made from red shimmering vinyl that is durable and comfortable</li>
<li>Rubber soled that are perfect for dress up or every day wear</li>
<li>Adjustable strap that allows for snug &amp; cozy fit</li>
<li>Cute little heel to add that true princess feel</li>
<li>Dress-ups &amp; Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Costumes & Accessories > Costume Shoes,Princess Shoes,"explore-collection, new, princess, princess shoes, princess-accessory-collection, princess-collection, princess-dress-up-collection, red, red shoes, shoes, slip ons, slipper, slippers",true,Size,7,,,,,,,,'87082,108.8621688,shopify,17,deny,manual,34.99,34.99,true,true,,,,,'847942049526,https://cdn.shopify.com/s/files/1/1944/4861/files/87083_RedSparkleShoes_Main.jpg?v=1782224934,1,Red shimmery shoes,false,,,,,,,,,,,,,,,,,,,,lb,,8.19,true,,,true,,,active
red-shoes,,,,,,,,,8,,,,,,,,'87083,131.5417873,shopify,14,deny,manual,34.99,34.99,true,true,,,,,'847942049533,https://cdn.shopify.com/s/files/1/1944/4861/files/87083_Red_Shoes_Up_Close.jpg?v=1782224934,2,Red shimmery shoes worn by a child on a white background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
red-shoes,,,,,,,,,9,,,,,,,,'87084,136.077711,shopify,36,deny,manual,34.99,34.99,true,true,,,,,'847942049540,https://cdn.shopify.com/s/files/1/1944/4861/files/87083_Red_Shoes_IMG_1.jpg?v=1782224935,3,Young girl in a yellow dress with red shoes running on a wooden floor.,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
red-shoes,,,,,,,,,10,,,,,,,,'87085,154.2214058,shopify,37,deny,manual,34.99,34.99,true,true,,,,,'847942049557,https://cdn.shopify.com/s/files/1/1944/4861/files/87083_Red_Shoes_IMG_2.jpg?v=1782224935,4,"Young girl in a blue checkered dress sitting on a green chair, putting on red shoes.",,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
red-shoes,,,,,,,,,11,,,,,,,,'87086,176.9010243,shopify,37,deny,manual,34.99,34.99,true,true,,,,,'847942049564,https://cdn.shopify.com/s/files/1/1944/4861/files/87083_Red_Shoes_IMG_3.jpg?v=1782224934,5,Young girl in a yellow dress looking down at her red shoes on a wooden floor with a white wall background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
red-shoes,,,,,,,,,12,,,,,,,,'87087,195.0447191,shopify,17,deny,manual,34.99,34.99,true,true,,,,,'847942049571,https://cdn.shopify.com/s/files/1/1944/4861/files/87083_Red_Shoes_11032_Kansas_Girl.jpg?v=1782224935,6,Young girl in a blue checkered dress with red shoes on a white background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
red-shoes,,,,,,,,,13,,,,,,,,'87088,213.1884139,shopify,20,deny,manual,34.99,34.99,true,true,,,,,'847942049588,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
red-shoes,,,,,,,,,1,,,,,,,,'87089,226.796185,shopify,13,deny,manual,34.99,34.99,true,true,,,,,'847942049595,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,Purple Shoes,"<p><strong>See Size Chart</strong></p>
<p>Your little one will love sliding into these comfortable Purple Shoes that pair with almost any princess dress.<br><meta charset=""utf-8""></p>
<ul>
<li>Made from purple shimmering vinyl that is durable and comfortable</li>
<li>Rubber soled that are perfect for dress up or every day wear</li>
<li>Adjustable strap that allows for snug &amp; cozy fit</li>
<li>Cute little heel to add that true princess feel</li>
<li>Dress-ups &amp; Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Costumes & Accessories > Costume Shoes,Princess Shoes,"explore-collection, new, princess, princess shoes, princess-accessory-collection, princess-collection, princess-dress-up-collection, purple, purple shoes, shoes, slip ons, slipper, slippers",true,Size,7,,,,,,,,'87072,108.8621688,shopify,21,deny,manual,34.99,34.99,true,true,,,,,'847942049441,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_PurpleSparkleShoes_Main.jpg?v=1782224933,1,Pair of purple shimmery shoes on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,8.19,true,,,true,,,active
purple-shoes,,,,,,,,,8,,,,,,,,'87073,131.5417873,shopify,8,deny,manual,34.99,34.99,true,true,,,,,'847942049458,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_PurpleShoes.jpg?v=1782224934,2,Purple shimmery shoes with a strap on a child on a white background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,,,,,,,,,9,,,,,,,,'87074,136.077711,shopify,32,deny,manual,34.99,34.99,true,true,,,,,'847942049465,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_Purple_Shoes_IMG_1.jpg?v=1782224933,3,"Young girl in a purple dress with white floral patterns and purple shoes, dancing on a wooden floor.",,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,,,,,,,,,10,,,,,,,,'87075,154.2214058,shopify,27,deny,manual,34.99,34.99,true,true,,,,,'847942049472,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_Purple_Shoes_IMG_2.jpg?v=1782224934,4,Young girl in a purple dress with white floral patterns and purple shoes sitting on a white couch.,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,,,,,,,,,11,,,,,,,,'87076,176.9010243,shopify,27,deny,manual,34.99,34.99,true,true,,,,,'847942049489,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_Purple_Shoes_IMG_3.jpg?v=1782224934,5,Young girl in a purple dress with white floral designs walking across a wooden floor.,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,,,,,,,,,12,,,,,,,,'87077,195.0447191,shopify,13,deny,manual,34.99,34.99,true,true,,,,,'847942049496,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_Purple_Shoes_MermaidParty_2026.jpg?v=1782224933,6,Young girl wearing a purple top and teal skirt and purple shoes with matching shoes on a white background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,,,,,,,,,13,,,,,,,,'87078,213.1884139,shopify,20,deny,manual,34.99,34.99,true,true,,,,,'847942049502,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
purple-shoes,,,,,,,,,1,,,,,,,,'87079,226.796185,shopify,11,deny,manual,34.99,34.99,true,true,,,,,'847942049519,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,Pink Shoes,"<p><strong>See Size Chart</strong></p>
<p>Your little one will love sliding into these comfortable Pink Shoes that pair with almost any princess dress.<br><meta charset=""utf-8""></p>
<ul>
<li>Made from pink shimmering vinyl that is durable and comfortable</li>
<li>Rubber soled that are perfect for dress up or every day wear</li>
<li>Adjustable strap that allows for snug &amp; cozy fit</li>
<li>Cute little heel to add that true princess feel</li>
<li>Dress Ups &amp; Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Costumes & Accessories > Costume Shoes,Princess Shoes,"explore-collection, new, pink, pink shoes, princess, princess shoes, princess-accessory-collection, princess-collection, princess-dress-up-collection, shoes, slip ons, slipper, slippers",true,Size,7,,,,,,,,'87062,108.8621688,shopify,17,deny,manual,34.99,34.99,true,true,,,,,'847942049366,https://cdn.shopify.com/s/files/1/1944/4861/files/87063_PinkSparkleShoes_Main.jpg?v=1782224932,1,Pink glittery shoes with a buckle on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,8.19,true,,,true,,,active
pink-shoes,,,,,,,,,8,,,,,,,,'87063,131.5417873,shopify,11,deny,manual,34.99,34.99,true,true,,,,,'847942049373,https://cdn.shopify.com/s/files/1/1944/4861/files/87063_PinkShoes_Girl.jpg?v=1782224932,2,Pink glittery shoes worn by a child on a white background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,,,,,,,,,9,,,,,,,,'87064,136.077711,shopify,30,deny,manual,34.99,34.99,true,true,,,,,'847942049380,https://cdn.shopify.com/s/files/1/1944/4861/files/87063_PinkSparkleShoes_IMG_1.jpg?v=1782224932,3,Young girl in a pink dress and pink shoes standing on near a staircase.,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,,,,,,,,,10,,,,,,,,'87065,154.2214058,shopify,26,deny,manual,34.99,34.99,true,true,,,,,'847942049397,https://cdn.shopify.com/s/files/1/1944/4861/files/87063_PinkSparkleShoes_IMG_3.jpg?v=1782224932,4,Young girl in a pink dress and pink shoes sitting on a stool against a white wall.,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,,,,,,,,,11,,,,,,,,'87066,176.9010243,shopify,28,deny,manual,34.99,34.99,true,true,,,,,'847942049403,https://cdn.shopify.com/s/files/1/1944/4861/files/87063_PinkSparkleShoes_IMG_2.jpg?v=1782224932,5,Child wearing a pink dress twirling on a wooden floor with a white wall background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,,,,,,,,,12,,,,,,,,'87067,195.0447191,shopify,10,deny,manual,34.99,34.99,true,true,,,,,'847942049410,https://cdn.shopify.com/s/files/1/1944/4861/files/87073_BoPeep_Party.jpg?v=1782224932,6,Young girl wearing a Bo Peep polka dot dress with a pink bow on a white background,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,,,,,,,,,13,,,,,,,,'87068,213.1884139,shopify,19,deny,manual,34.99,34.99,true,true,,,,,'847942049427,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
pink-shoes,,,,,,,,,1,,,,,,,,'87069,226.796185,shopify,14,deny,manual,34.99,34.99,true,true,,,,,'847942049434,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.23,,,,,,,
army-helmet,Army Helmet,"<p>This Army Helmet completes the look, helping your child gear up for imaginative missions and heroic adventures.<br></p>
<ul>
<li>One Size Fits Most</li>
<li>Made from durable green plastic </li>
<li>Emblazoned a gold star-and-wings emblem featuring a five-point star with stylized wings extending from each side</li>
<li>Matches perfectly with our <a href=""https://littleadventureswholesale.com/products/army-set"">Army Dress Up</a>
</li>
<li>Dress Ups &amp; Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Uncategorized,Adventure Hats,"action-adventure-collection, adventure-accessory-collection, fire, fire man, fire woman, fireman, firewoman, new",true,Title,Default Title,,,,,,,,'60924,145.1495584,shopify,9991,deny,manual,10.99,10.99,true,true,,,,,'847942049663,https://cdn.shopify.com/s/files/1/1944/4861/files/60924_ArmyHelmet_main.jpg?v=1782224931,1,Green helmet with a logo on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,1.33,true,,,true,,,active
army-helmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60924_Army_Helmet_IMG_1.jpg?v=1782224931,2,Child wearing a camouflage outfit and helmet in an outdoor setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
army-helmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60924_Army_Helmet_IMG_2.jpg?v=1782224931,3,Child wearing a camouflage outfit and green helmet in a forest setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
army-helmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60924_Army_Helmet_IMG_3.jpg?v=1782224931,4,Child in camouflage outfit holding a green helmet crouching among trees and bushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
army-helmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60924_ArmyHelmet_Boy.jpg?v=1782224931,5,Child wearing a camouflage military outfit with a helmet on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
army-set,Army Set,"<div>This Army Set will transform your child into a fearless explorer, ready for exciting missions and outdoor adventures.<br><meta charset=""utf-8"">
</div>
<ul>
<li>Classic camouflage jacket and pants set with realistic military-inspired details</li>
<li>Functional-style cargo pockets and embroidered ARMY patch complete the authentic look</li>
<li>Made with hook and loop closures, so kids can take it on and off themselves</li>
<li>Breathable, Silky Soft, 100% Polyester Fabrics</li>
<li>Army Helmet Sold Separately</li>
</ul>","Little Adventures, LLC",Uncategorized,Adventure Dress Ups,"action-adventure-collection, army, camo, career, career wear, career-collection, man, military, new, uniform",true,Size,S (1-3 yrs.),,,,,,,,'14161,335.6583538,shopify,24,deny,manual,52.99,52.99,true,true,,,,,'847942049021,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_Army.jpg?v=1782224930,1,Child wearing a camouflage military uniform with 'ARMY' on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,8.71,true,,,true,,,active
army-set,,,,,,,,,M (3-5 yrs.),,,,,,,,'14162,381.0175908,shopify,43,deny,manual,52.99,52.99,true,true,,,,,'847942049038,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_ArmyHelmet_Bodice.jpg?v=1782224930,2,Camouflage military uniform with 'ARMY' patch on a white background,,,,,,,,,,,,,,,,,,,,,lb,,9.11,,,,,,,
army-set,,,,,,,,,L (5-7 yrs.),,,,,,,,'14163,421.8409041,shopify,18,deny,manual,52.99,52.99,true,true,,,,,'847942049045,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_ArmySet_Pant.jpg?v=1782224930,3,Camouflage-patterned pants with a neutral color scheme on a white background,,,,,,,,,,,,,,,,,,,,,lb,,9.45,,,,,,,
army-set,,,,,,,,,XL (7-9 yrs.),,,,,,,,'14164,453.59237,shopify,11,deny,manual,52.99,52.99,true,true,,,,,'847942049052,https://cdn.shopify.com/s/files/1/1944/4861/files/14162-Army-Set_Back.jpg?v=1782224930,4,Back view of a child wearing a camouflage outfit on a white background,,,,,,,,,,,,,,,,,,,,,lb,,9.96,,,,,,,
army-set,,,,,,,,,2XL (9-11 yrs.),,,,,,,,'14165,503.4875307,shopify,6,deny,manual,56.99,56.99,true,true,,,,,'847942049069,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_Army_Set_IMG_1.jpg?v=1782224930,5,Child wearing a camouflage outfit and helmet in an outdoor setting,,,,,,,,,,,,,,,,,,,,,lb,,10.36,,,,,,,
army-set,,,,,,,,,3XL (11-13 yrs.),,,,,,,,'14166,535.2389966,shopify,6,deny,manual,56.99,56.99,true,true,,,,,'847942049076,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_Army_Set_IMG_2.jpg?v=1782224930,6,Back view of a child in camouflage outfit walking through a forest,,,,,,,,,,,,,,,,,,,,,lb,,10.77,,,,,,,
army-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_Army_Set_IMG_3.jpg?v=1782224930,7,Child in camouflage outfit holding a green helmet crouching among trees and bushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
army-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/14162_ArmyHelmet_Boy.jpg?v=1782224930,8,Child wearing a camouflage military outfit with a helmet on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-firefighter-hat,Red Firefighter Hat,"<p>This Red Firefighter Hat helps your child step into the role of a brave firefighter, ready for every rescue mission that comes their way.<br></p>
<ul>
<li>One Size Fits Most</li>
<li>Make from durable red plastic </li>
<li>Emblazoned with cute Fire Department logo</li>
<li>Matches perfectly with our <a href=""https://littleadventureswholesale.com/products/red-firefighter-set"">Red Fire Fighter Dress Up</a>
</li>
<li>Dress Ups &amp; Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Clothing Accessories > Hats,Adventure Hats,"action-adventure-collection, adventure-accessory-collection, fire, fire man, fire woman, fireman, firewoman, new",true,Title,Default Title,,,,,,,,'60925,145.1495584,shopify,127,deny,manual,10.99,10.99,true,true,,,,,'847942049281,https://cdn.shopify.com/s/files/1/1944/4861/files/60925_RedFirefighterHat_Main.jpg?v=1782224929,1,Red fire helmet with a visible brand logo on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,1.48,true,,,true,,,active
red-firefighter-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60925_RedFirefighterHat.jpg?v=1782224929,2,Child wearing a red fire department costume with a helmet on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-firefighter-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/14191-14196_RedFirefighter.jpg?v=1782224929,3,Child wearing a red fireman costume with a helmet on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-firefighter-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60925_Red_Firefighter_Hat_IMG_1_f7f7e467-d17b-49b8-8aae-63ba75b23d45.jpg?v=1782224929,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-firefighter-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60925_Red_Firefighter_Hat_IMG_2.jpg?v=1782224929,5,Child in a red fireman outfit playing with a toy ladder indoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-firefighter-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60925_Red_Firefighter_Hat_IMG_3.jpg?v=1782224929,6,Two children in police and fire fighter costumes playing with a ladder and slide indoors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lily-pad-party-dress,Lily Pad Party Dress,"<p>This Lily Pad Party Dress will transform your child into a whimsical dreamer, ready to leap into magical adventures and make every day feel special.<br></p>
<ul>
<li>Soft velvet-look green bodice with metallic trim and delicate tulle shoulder accents</li>
<li>Layered white and green glitter tulle skirt creates fullness and movement</li>
<li>Finished with a floral waist detail and flowing ribbon accents
</li>
<li>Breathable, Silky Soft, 100% Polyester Fabrics</li>
<li>Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Clothing > Dresses,Party Dresses,"frog, frog princess, new, party-dress-collection, princess and the frog, princess tiana, princess-dress-collection, princess-dress-up-collection, tiana",true,Size,S (1-3 yrs.),,,,,,,,'10491,208.6524902,shopify,15,deny,manual,54.99,54.99,true,true,,,,,'847942048840,https://cdn.shopify.com/s/files/1/1944/4861/files/10492-10496_LilyPadParty.jpg?v=1782224928,1,Young girl wearing a green and white dress with flutter sleeves on a white background,false,,"Let your little one fulfill her dream of reigning over her kingdom as the Ice Princess. The dress features an overlay of a metallic snowflake design, and is made with a durable stretch velvet bodice and satin skirt.",,,,,,,,,,,,,,,,,,lb,,8.86,true,,,true,,,active
